state,constituency,parliament_code,parliament,num_of_dun,num_of_pdm,turn_out_spr_ge15,election_year_15,party_win_ge15,candidate_win_ge15,bn_votes_ge15,bn_components_ge15,bn_candidates_ge15,ph_votes_ge15,ph_components_ge15,ph_candidates_ge15,pn_votes_ge15,pn_components_ge15,pn_candidates_ge15,majority_ge15,bn_status_ge15,ph_status_ge15,pn_status_ge15,base_stock_ge15,party_win_ge14,election_year_14,candidate_win_ge14,majority_ge14,turn_out_spr_ge14,base_stock_ge14,bn_votes_ge14,pas_votes_ge14,ph_votes_ge14,bn_components_ge14,ph_components_ge14,bn_status_ge14,ph_status_ge14,pas_status_ge14,all_voters_ge14,melayu_voters_ge14,chinese_voters_ge14,india_voters_ge14,lain_voters_ge14,sabah_voters_ge14,swak_voters_ge14,oa_voters_ge142,male_ge14,female_ge14,under40_ge14,above41_ge14,average_bn_votes_3ge,all_voters_ge15,pos_voters_ge15,awal_voters_ge15,awam_voters_ge15,melayu_voters_ge15,melayu_ge15_pct,chinese_voters_ge15,chinese_ge15_pct,india_voters_ge15,india_ge15_pct,oa_voters_ge15,sabah_voters_ge15,swak_voters_ge15,lain_voters_ge15,lain_lain,basestock_vs_votersge15_pct,basestock_turnout_ge15,new_voters_ge15,age18_25_ge15,age18_20_ge15,age21_40_ge15,age41_60_ge15,age61_90_ge15,under40_ge15,above41_ge15,all_voters_feb26,pos_feb26,awal_feb26,awam_feb26,melayu_feb26,chinese_feb26,india_feb26,oa_feb26,sabah_feb26,swak_feb26,lain_26,lain_lain_feb26,male_feb26,female_26,under40_feb26,under40_feb26_pct,above_41_feb26,above41_feb26_pct,u0,u1,u2,u3,members_all,members_man,members_woman,members_youth,members_pu3,num_branch,num_womanbranch,num_youthbranch,num_pu3_branch
WILAYAH PERSEKUTUAN,PARLIMEN,166.0,166 LABUAN,,17.0,0.647,GE15,PN,DATO' DR. SUHAILI ABDUL RAHMAN ,7416.0, UMNO,BASHIR BIN ALIAS ,5307.0,AMANAH,DATUK RAMLI TAHIR ,8124.0,PPBM,DATO' DR. SUHAILI ABDUL RAHMAN ,708.0,0.0,0.0,1.0,15608.0,BN-UMNO,GE14,ROZMAN BIN ISLI,1450.0,0.766,20262.0,10164.0,1555.0,8714.0,UMNO,WARISAN,1.0,0.0,0.0,28356.0,11872.0,5861.0,426.0,780.0,8976.0,439.0,2.0,15107.0,13249.0,11841.0,16515.0,11110.0,44484.0,6.0,1444.0,43034.0,15912.0,0.358,7581.0,0.17,631.0,0.014,0.0,,921.0,1039.0,20360.0,0.351,10789.0,18233.0,8523.0,2915.0,22375.0,12504.0,6690.0,25290.0,19194.0,47853.0,0.0,2122.0,45731.0,17252.0,7615.0,643.0,4.0,19959.0,1055.0,1325.0,22343.0,25103.0,22750.0,25940.0,0.542,21913.0,0.458,1363.0,14325.0,11166.0,7942.0,7905.0,2806.0,3519.0,1104.0,476.0,52.0,52.0,52.0,49.0
SABAH,PARLIMEN,167.0,167 KUDAT,,49.0,0.608,GE15,BEBAS,VERDON BIN BAHANDA,0.0,0,0,4726.0, PKR,THONNY CHEE ,0.0,0,0,0.0,0.0,0.0,0.0,24242.0,BN-UMNO,GE14,DATUK ABD RAHIM BIN BAKRI,1359.0,0.731,32165.0,18503.0,,17144.0,UMNO,WARISAN,1.0,0.0,0.0,52251.0,2766.0,4905.0,143.0,1862.0,42388.0,183.0,4.0,26216.0,26035.0,21694.0,30557.0,19340.0,75724.0,0.0,517.0,75207.0,40345.0,0.533,5337.0,0.07,29147.0,0.385,0.0,0.0,0.0,895.0,895.0,0.32,0.0,25264.0,15596.0,5462.0,37088.0,20960.0,12214.0,42550.0,33174.0,79901.0,0.0,620.0,79281.0,45805.0,5061.0,28462.0,0.0,0.0,0.0,573.0,573.0,40500.0,39401.0,43133.0,0.54,36768.0,0.46,4290.0,38542.0,23159.0,12489.0,34127.0,12402.0,13521.0,4856.0,3348.0,339.0,336.0,313.0,281.0
SABAH,PARLIMEN,168.0,168 KOTA MARUDU,,57.0,0.63,GE15,KDM,WETROM BAHANDA,0.0,0,0,3225.0, MUDA,SHAHRIZAL BIN DENCI ,0.0,0,0,8174.0,0.0,0.0,0.0,4951.0,BN-PBS,GE14,JOHNITY @ MAXIMUS BIN ONGKILI,1774.0,0.749,24333.0,13033.0,,7113.0,PBS,WARISAN,1.0,0.0,0.0,47007.0,1624.0,1029.0,62.0,516.0,43653.0,120.0,3.0,23412.0,23595.0,19841.0,27166.0,13410.0,80735.0,2.0,175.0,80558.0,19194.0,0.238,1637.0,0.02,58965.0,0.73,0.0,0.0,0.0,939.0,939.0,0.061,0.0,34752.0,17571.0,5946.0,43114.0,20811.0,10864.0,49060.0,31675.0,86667.0,0.0,191.0,86476.0,22992.0,1683.0,61692.0,0.0,0.0,0.0,300.0,300.0,43835.0,42832.0,49190.0,0.568,37477.0,0.432,4875.0,44160.0,24091.0,11810.0,18258.0,7059.0,7580.0,2323.0,1296.0,293.0,217.0,209.0,187.0
SABAH,PARLIMEN,169.0,169 KOTA BELUD,,44.0,0.692,GE15,WARISAN,MUNIRAH MAJILIS,20566.0, UMNO,DATUK SERI PANGLIMA ABD RAHMAN BIN DAHLAN ,8323.0, PKR,MADELI @ MODILY BANGALI ,0.0,0,0,4582.0,0.0,0.0,0.0,43619.0,WARISAN,GE14,ISNARAISSAH MUNIRAH BT MAJILIS @ FAKHARUDY,4262.0,0.821,33105.0,19167.0,1410.0,23429.0,UMNO,WARISAN,0.0,0.0,0.0,57919.0,2379.0,839.0,159.0,432.0,53983.0,126.0,1.0,27924.0,29995.0,24736.0,33183.0,19592.0,79885.0,2.0,486.0,79397.0,45911.0,0.575,901.0,0.011,32378.0,0.405,0.0,0.0,0.0,695.0,695.0,0.546,28466.0,23650.0,15254.0,5112.0,38718.0,23835.0,12220.0,43830.0,36055.0,84066.0,0.0,517.0,83549.0,50045.0,893.0,32746.0,0.0,0.0,0.0,382.0,382.0,41263.0,42803.0,43197.0,0.514,40869.0,0.486,4192.0,39196.0,25790.0,13668.0,33358.0,12370.0,14639.0,4077.0,2272.0,291.0,291.0,269.0,229.0
SABAH,PARLIMEN,170.0,170 TUARAN,,40.0,0.709,GE15,PH,MADIUS TANGAU,0.0,0,0,24943.0,UPKO,MADIUS TANGAU,0.0,0,0,233.0,0.0,1.0,0.0,21.0,BN-UPKO,GE14,MADIUS BIN TANGAU,7624.0,0.824,23238.0,22494.0,1357.0,14870.0,UPKO,PKR,1.0,0.0,0.0,54400.0,2328.0,2911.0,204.0,647.0,48108.0,200.0,2.0,26521.0,27879.0,21237.0,33163.0,20275.0,83419.0,2.0,193.0,83224.0,39750.0,0.477,3510.0,0.042,39133.0,0.469,0.0,0.0,0.0,1026.0,1026.0,0.0,0.0,30484.0,16301.0,5875.0,40454.0,25152.0,11938.0,46329.0,37090.0,89595.0,0.0,193.0,89402.0,45313.0,3443.0,40262.0,0.0,0.0,0.0,577.0,577.0,44709.0,44886.0,46972.0,0.524,42623.0,0.476,4877.0,41894.0,27188.0,13716.0,24487.0,9371.0,10208.0,3209.0,1699.0,249.0,246.0,228.0,204.0
SABAH,PARLIMEN,171.0,171 SEPANGGAR,,26.0,0.661,GE15,PH,MUSTAPHA SAKMUD ,19980.0, UMNO,YAKUB KHAN ,27022.0, PKR,MUSTAPHA SAKMUD ,0.0,0,0,7042.0,0.0,1.0,0.0,27215.0,WARISAN,GE14,MOHD AZIS BIN JAMMAN,12984.0,0.785,38394.0,15436.0,,28420.0,UMNO,WARISAN,0.0,0.0,0.0,62415.0,7487.0,12226.0,513.0,2993.0,38691.0,495.0,10.0,31631.0,30784.0,29076.0,33339.0,18388.0,108370.0,9.0,2185.0,106176.0,59631.0,0.55,18472.0,0.17,28176.0,0.26,0.0,0.0,0.0,2091.0,2091.0,0.251,20497.0,46837.0,25084.0,8686.0,59500.0,28220.0,11964.0,68186.0,40184.0,119503.0,0.0,3256.0,116247.0,68535.0,19355.0,29790.0,0.0,0.0,0.0,1823.0,1823.0,61068.0,58435.0,71389.0,0.597,48114.0,0.403,7161.0,63462.0,31238.0,14425.0,21816.0,9806.0,8242.0,2310.0,1458.0,170.0,170.0,148.0,130.0
SABAH,PARLIMEN,172.0,172 KOTA KINABALU,,22.0,0.603,GE15,PH,CHAN FOONG HIN ,0.0,0,0,31359.0, DAP,CHAN FOONG HIN ,0.0,0,0,23783.0,0.0,1.0,0.0,1237.0,PH-DAP,GE14,CHAN FOONG HIN,24086.0,0.764,17616.0,7546.0,,31632.0,PBS,DAP,0.0,1.0,0.0,56220.0,2447.0,35867.0,609.0,1569.0,15489.0,237.0,2.0,27774.0,28446.0,16336.0,39884.0,8508.0,74059.0,14.0,342.0,73703.0,14036.0,0.19,44947.0,0.607,13501.0,0.182,0.0,0.0,0.0,1575.0,1575.0,0.017,3.0,17867.0,7036.0,2255.0,25795.0,25671.0,20338.0,28050.0,46009.0,72097.0,0.0,186.0,71911.0,13334.0,43748.0,13604.0,0.0,0.0,0.0,1411.0,1411.0,35070.0,37027.0,24563.0,0.341,47534.0,0.659,1734.0,23705.0,25207.0,21961.0,15246.0,6306.0,5883.0,1892.0,1165.0,100.0,100.0,98.0,95.0
SABAH,PARLIMEN,173.0,173 PUTATAN,,17.0,0.668,GE15,BN,SHAHELMY BIN YAHYA ,16234.0, UMNO,SHAHELMY BIN YAHYA ,16110.0, PKR,AWANG HUSAINI BIN SAHARI ,0.0,0,0,124.0,1.0,0.0,0.0,21992.0,PH-PKR,GE14,AWANG HUSAINI BIN SAHARI,2339.0,0.771,16908.0,11767.0,2434.0,14106.0,UPKO,PKR,0.0,0.0,0.0,41312.0,7634.0,6646.0,509.0,1963.0,24117.0,433.0,10.0,21466.0,19846.0,17078.0,24234.0,14323.0,63173.0,5.0,3010.0,60158.0,45126.0,0.714,7436.0,0.118,9034.0,0.143,0.0,0.0,0.0,1577.0,1577.0,0.348,16967.0,22442.0,11908.0,3856.0,31443.0,18105.0,9769.0,35299.0,27874.0,67896.0,0.0,3118.0,64778.0,50367.0,7109.0,9026.0,0.0,0.0,0.0,1394.0,1394.0,35053.0,32843.0,36124.0,0.532,31772.0,0.468,3271.0,32706.0,19636.0,11213.0,20480.0,9368.0,8335.0,1723.0,1054.0,166.0,161.0,127.0,106.0
SABAH,PARLIMEN,174.0,174 PENAMPANG,,20.0,0.664,GE15,PH,EWON BENEDICK ,0.0,0,0,29066.0, UPKO,EWON BENEDICK ,0.0,0,0,14410.0,0.0,1.0,0.0,5564.0,WARISAN,GE14,IGNATIUS DORELL LEIKING,23473.0,0.822,9897.0,8997.0,,32470.0,UPKO,WARISAN,0.0,0.0,0.0,53131.0,2445.0,17797.0,446.0,755.0,31319.0,367.0,2.0,26585.0,26546.0,21404.0,31727.0,11593.0,77214.0,7.0,2614.0,74593.0,11749.0,0.152,20685.0,0.268,43095.0,0.558,0.0,0.0,0.0,1685.0,1685.0,0.072,209.0,28565.0,14168.0,4817.0,37179.0,24327.0,10891.0,41996.0,35218.0,81441.0,0.0,2748.0,78693.0,13564.0,21436.0,45207.0,0.0,0.0,0.0,1234.0,1234.0,41299.0,40142.0,40979.0,0.503,40462.0,0.497,4063.0,37182.0,26186.0,12728.0,8232.0,3727.0,3287.0,792.0,426.0,70.0,70.0,61.0,34.0
SABAH,PARLIMEN,175.0,175 PAPAR,,20.0,0.739,GE15,GRS,ARMIZAN BIN MOHD ALI,0.0,0,0,9144.0, DAP,HENRY SHIM ,0.0,0,0,12822.0,0.0,0.0,0.0,22545.0,WARISAN,GE14,AHMAD BIN HASSAN,325.0,0.838,30955.0,17130.0,,17315.0,UMNO,WARISAN,0.0,0.0,0.0,43586.0,3617.0,3394.0,380.0,1050.0,34889.0,255.0,1.0,21510.0,22076.0,17494.0,26092.0,17893.0,59942.0,3.0,825.0,59114.0,38660.0,0.645,3777.0,0.063,16583.0,0.277,0.0,0.0,0.0,922.0,922.0,0.376,18.0,19098.0,11830.0,4106.0,27691.0,19245.0,8900.0,31797.0,28145.0,64933.0,0.0,946.0,63987.0,43291.0,3756.0,17194.0,0.0,0.0,0.0,692.0,692.0,32385.0,32548.0,32895.0,0.507,32038.0,0.493,3577.0,28824.0,20471.0,10351.0,22163.0,7763.0,9040.0,3452.0,1908.0,265.0,262.0,223.0,210.0
SABAH,PARLIMEN,176.0,176 KIMANIS,,19.0,0.773,GE15,BN,DATUK MOHAMAD ALAMIN ,13004.0, UMNO,DATUK MOHAMAD ALAMIN ,3931.0, UPKO,ROWINDY LAWRENCE ODONG ,0.0,0,0,3037.0,1.0,0.0,0.0,31744.0,BN-UMNO,GE14,ANIFAH BIN AMAN @ HANIFF AMMAN,156.0,0.862,18716.0,11942.0,,11786.0,UMNO,WARISAN,1.0,0.0,0.0,29618.0,2766.0,1080.0,131.0,622.0,24870.0,149.0,0.0,14810.0,14808.0,11842.0,17776.0,11979.0,40763.0,1.0,19.0,40743.0,26172.0,0.642,1197.0,0.029,13001.0,0.319,0.0,0.0,0.0,393.0,393.0,0.779,23797.0,11582.0,6907.0,2301.0,18670.0,13622.0,6170.0,20971.0,19792.0,42926.0,0.0,20.0,42906.0,28587.0,1151.0,12934.0,0.0,0.0,0.0,254.0,254.0,21518.0,21408.0,20644.0,0.481,22282.0,0.519,1967.0,18640.0,14480.0,7112.0,20286.0,8467.0,8707.0,1878.0,1234.0,262.0,262.0,205.0,179.0
SABAH,PARLIMEN,177.0,177 BEAUFORT,,24.0,0.692,GE15,BN,DATUK SITI AMINAH BINTI ACHING ,10570.0, UMNO,DATUK SITI AMINAH BINTI ACHING ,7835.0, PKR,DIKIN BIN MUSAH ,0.0,0,0,2518.0,1.0,0.0,0.0,24217.0,BN-UMNO,GE14,DATUK AZIZAH BINTI MOHD DUN,3331.0,0.844,19066.0,11354.0,,7835.0,UMNO,PKR,1.0,0.0,0.0,33342.0,2201.0,2280.0,268.0,476.0,27915.0,199.0,3.0,16783.0,16559.0,12020.0,21322.0,12987.0,43248.0,2.0,209.0,43037.0,28223.0,0.653,2334.0,0.054,12095.0,0.28,0.0,0.0,0.0,596.0,596.0,0.56,15227.0,10940.0,6534.0,2169.0,18083.0,15416.0,7580.0,20252.0,22996.0,44899.0,0.0,223.0,44676.0,30260.0,2165.0,12072.0,0.0,0.0,0.0,402.0,402.0,22614.0,22285.0,19744.0,0.44,25155.0,0.56,1855.0,17919.0,15799.0,8819.0,19229.0,7871.0,8356.0,1935.0,1067.0,261.0,259.0,219.0,193.0
SABAH,PARLIMEN,178.0,178 SIPITANG,,30.0,0.65,GE15,GRS,MATBALI BIN MUSAH,0.0,0,0,4834.0,AMANAH,LAHIRUL ,0.0,0,0,4691.0,0.0,0.0,0.0,18645.0,BN-UMNO,GE14,YAMANI HAFEZ BIN MUSA,852.0,0.799,17931.0,12038.0,,11186.0,UMNO,WARISAN,1.0,0.0,0.0,31882.0,2272.0,1290.0,92.0,589.0,27116.0,523.0,0.0,16012.0,15870.0,12854.0,19028.0,13440.0,45871.0,1.0,146.0,45724.0,33789.0,0.737,1558.0,0.034,10044.0,0.219,0.0,0.0,0.0,480.0,480.0,0.406,0.0,14868.0,8445.0,2781.0,21933.0,14215.0,6942.0,24714.0,21157.0,48046.0,0.0,164.0,47882.0,36049.0,1566.0,10159.0,0.0,0.0,0.0,272.0,272.0,24336.0,23710.0,24158.0,0.503,23888.0,0.497,2302.0,21987.0,15129.0,7941.0,23148.0,9425.0,9470.0,2717.0,1536.0,294.0,294.0,262.0,223.0
SABAH,PARLIMEN,179.0,179 RANAU,,52.0,0.644,GE15,GRS,JONATHAN YASIN,0.0,0,0,11514.0, PKR,TAUFIK DAHALAN ,0.0,0,0,11092.0,0.0,0.0,0.0,1541.0,PH-PKR,GE14,JONATHAN BIN YASIN,1076.0,0.776,27109.0,13804.0,,14880.0,UPKO,PKR,0.0,1.0,0.0,43706.0,1173.0,779.0,46.0,287.0,41283.0,135.0,3.0,21792.0,21914.0,19129.0,24577.0,14437.0,66517.0,0.0,189.0,66328.0,29144.0,0.438,890.0,0.013,35790.0,0.538,0.0,0.0,0.0,693.0,693.0,0.023,0.0,23928.0,13837.0,4567.0,34486.0,18516.0,8948.0,39053.0,27464.0,70876.0,0.0,194.0,70682.0,33110.0,879.0,36681.0,0.0,0.0,0.0,206.0,206.0,35747.0,35129.0,38998.0,0.55,31878.0,0.45,4045.0,34872.0,20715.0,9930.0,21195.0,7704.0,9143.0,2940.0,1408.0,212.0,209.0,193.0,170.0
SABAH,PARLIMEN,180.0,180 KENINGAU,,37.0,0.634,GE15,GRS,DR JEFFREY G.KITTINGAN,0.0,0,0,15099.0, DAP,GREYLYDIA GILLOD ,0.0,0,0,8056.0,0.0,0.0,0.0,13.0,SOLIDARITI,GE14,GAPARI BIN KATINGAN @ GEOFFREY KITINGAN,45.0,0.799,25630.0,12742.0,,13241.0,PBS,WARISAN,0.0,0.0,0.0,51177.0,1885.0,4564.0,153.0,1084.0,43161.0,327.0,3.0,25463.0,25714.0,21409.0,29768.0,14386.0,87588.0,3.0,271.0,87314.0,24640.0,0.281,6229.0,0.071,55375.0,0.632,0.0,0.0,0.0,1344.0,1344.0,0.0,0.0,37716.0,19092.0,6164.0,46991.0,24180.0,10253.0,53155.0,34433.0,94198.0,0.0,798.0,93400.0,29670.0,6287.0,57401.0,0.0,0.0,0.0,840.0,840.0,47518.0,46680.0,53697.0,0.57,40501.0,0.43,5250.0,48274.0,26643.0,12101.0,22225.0,10528.0,9446.0,1106.0,1145.0,244.0,231.0,148.0,106.0
SABAH,PARLIMEN,181.0,181 TENOM,,22.0,0.692,GE15,BEBAS,NOORITA SUAL,8625.0, UMNO,JAMAWI BIN JA'AFAR ,8919.0, DAP,NORITA SUAL ,0.0,0,0,1108.0,0.0,0.0,0.0,14628.0,PH-DAP,GE14,NOORITA BINTI SUAL,1133.0,0.789,19920.0,10230.0,,11363.0,UMNO,DAP,0.0,1.0,0.0,29182.0,2005.0,3057.0,96.0,412.0,23472.0,139.0,1.0,14541.0,14641.0,12239.0,16943.0,9845.0,42045.0,2.0,140.0,41903.0,9020.0,0.215,3560.0,0.085,28922.0,0.688,0.0,0.0,0.0,543.0,543.0,0.348,1902.0,13546.0,8260.0,2884.0,20333.0,12653.0,6175.0,23217.0,18828.0,44852.0,0.0,173.0,44679.0,10765.0,3478.0,30355.0,0.0,0.0,0.0,254.0,254.0,22366.0,22486.0,23135.0,0.516,21717.0,0.484,2322.0,20727.0,13766.0,7023.0,16836.0,6162.0,7381.0,1883.0,1410.0,182.0,182.0,174.0,148.0
SABAH,PARLIMEN,182.0,182 PENSIANGAN,,36.0,0.675,GE15,BN,DATUK ARTHUR JOSEPH KURUP ,19623.0, PBRS,DATUK ARTHUR JOSEPH KURUP ,14211.0, PKR,SANGKAR RASAM ,0.0,0,0,5412.0,1.0,0.0,0.0,20087.0,BN-PBRS,GE14,ARTHUR JOSEPH KURUP,2314.0,0.795,26359.0,11783.0,,9469.0,PBRS,PKR,1.0,0.0,0.0,31377.0,729.0,397.0,31.0,248.0,29883.0,88.0,1.0,15704.0,15673.0,13944.0,17433.0,10625.0,55672.0,0.0,11.0,55661.0,10820.0,0.194,526.0,0.009,43554.0,0.782,0.0,0.0,0.0,772.0,772.0,0.361,8751.0,24642.0,13796.0,4828.0,30844.0,13661.0,6339.0,35672.0,20000.0,60992.0,0.0,13.0,60979.0,14336.0,537.0,45955.0,0.0,0.0,0.0,164.0,164.0,30451.0,30541.0,37004.0,0.607,23988.0,0.393,3973.0,32794.0,15575.0,7165.0,14229.0,5578.0,6125.0,1488.0,1038.0,174.0,145.0,118.0,109.0
SABAH,PARLIMEN,183.0,183 BELURAN,,37.0,0.67,GE15,PN,RONALD KIANDEE ,9709.0, UMNO,BENEDICT ASMAT ,4460.0, UPKO,FELIX JOSEPH SAANG ,11303.0,PPBM,RONALD KIANDEE ,1594.0,0.0,0.0,1.0,15743.0,BN-UMNO,GE14,DATUK RONALD KIANDEE,7115.0,0.758,19196.0,13007.0,,5892.0,UMNO,WARISAN,1.0,0.0,0.0,28509.0,1844.0,281.0,60.0,1036.0,24922.0,365.0,1.0,14566.0,13943.0,12458.0,16051.0,11090.0,44727.0,0.0,177.0,44550.0,21161.0,0.473,400.0,0.009,22496.0,0.503,0.0,0.0,0.0,670.0,670.0,0.352,4514.0,16720.0,9900.0,3307.0,23493.0,12175.0,5752.0,26800.0,17927.0,48524.0,0.0,240.0,48284.0,24621.0,406.0,23144.0,0.0,0.0,0.0,353.0,353.0,24797.0,23727.0,27868.0,0.574,20656.0,0.426,2853.0,24594.0,13643.0,6219.0,19600.0,8085.0,7940.0,2415.0,1160.0,235.0,234.0,212.0,148.0
SABAH,PARLIMEN,184.0,184 LIBARAN,,25.0,0.631,GE15,BN,SUHAIMI BIN NASIR ,22969.0, UMNO,SUHAIMI BIN NASIR ,10351.0, UPKO,DR. PETER JR NAINTIN ,0.0,0,0,12618.0,1.0,0.0,0.0,35236.0,BN-UMNO,GE14,DATUK ZAKARIA BIN MOHD. EDRIS @ TUBAU,678.0,0.777,31332.0,17799.0,,17121.0,UMNO,WARISAN,1.0,0.0,0.0,47914.0,6902.0,8222.0,205.0,4798.0,27221.0,561.0,5.0,24267.0,23647.0,22560.0,25354.0,17017.0,72332.0,2.0,1935.0,70395.0,55041.0,0.761,10781.0,0.149,5301.0,0.073,0.0,0.0,0.0,1209.0,1209.0,0.487,22793.0,25231.0,15677.0,5345.0,38072.0,19933.0,8982.0,43417.0,28915.0,77120.0,0.0,1766.0,75354.0,60471.0,10750.0,4720.0,0.0,0.0,0.0,1179.0,1179.0,39571.0,37549.0,44224.0,0.573,32896.0,0.427,4756.0,39169.0,21846.0,9915.0,44119.0,15541.0,16285.0,7249.0,5044.0,169.0,169.0,168.0,167.0
SABAH,PARLIMEN,185.0,185 BATU SAPI,,13.0,0.629,GE15,GRS,KHAIRUL FIRDAUS AKHBAR KHAN,0.0,0,0,7331.0, DAP,LIAU FUI FUI ,0.0,0,0,4821.0,0.0,0.0,0.0,18.0,WARISAN,GE14,LIEW VUI KEONG,4619.0,0.738,15241.0,8357.0,948.0,980.0,PBS,AMANAH,0.0,0.0,0.0,32574.0,4279.0,10057.0,140.0,2864.0,14941.0,284.0,9.0,16956.0,15618.0,13711.0,18863.0,10307.0,43916.0,0.0,774.0,43142.0,29393.0,0.669,12026.0,0.274,1893.0,0.043,0.0,0.0,0.0,604.0,604.0,0.0,0.0,13970.0,8323.0,2770.0,21221.0,12360.0,7565.0,23991.0,19925.0,47575.0,0.0,1438.0,46137.0,33087.0,12157.0,1746.0,0.0,0.0,0.0,585.0,585.0,24717.0,22858.0,25510.0,0.536,22065.0,0.464,2255.0,22636.0,13176.0,8171.0,25881.0,11199.0,9032.0,3309.0,2341.0,215.0,213.0,186.0,177.0
SABAH,PARLIMEN,186.0,186 SANDAKAN,,17.0,0.568,GE15,PH,VIVIAN WONG SHIR YEE ,0.0,0,0,16673.0, DAP,VIVIAN WONG SHIR YEE ,0.0,0,0,11031.0,0.0,1.0,0.0,7.0,PH-DAP,GE14,WONG TIEN FATT @ WONG NYUK FOH,10098.0,0.721,20930.0,8996.0,,19094.0,LDP,DAP,0.0,1.0,0.0,39777.0,3068.0,20160.0,317.0,2387.0,13591.0,249.0,5.0,19700.0,20077.0,14270.0,25507.0,10144.0,55542.0,5.0,371.0,55166.0,27491.0,0.495,23477.0,0.423,3399.0,0.061,0.0,0.0,0.0,1175.0,1175.0,0.0,0.0,17869.0,9936.0,3313.0,24907.0,16000.0,11322.0,28220.0,27322.0,55867.0,0.0,433.0,55434.0,28998.0,22618.0,3161.0,0.0,0.0,0.0,1090.0,1090.0,28188.0,27679.0,27393.0,0.49,28474.0,0.51,2487.0,25063.0,16150.0,12030.0,10683.0,4085.0,4220.0,1409.0,969.0,70.0,70.0,70.0,67.0
SABAH,PARLIMEN,187.0,187 KINABATANGAN,,27.0,0.667,GE15,BN,BUNG MOKTAR BIN RADIN ,16842.0, UMNO,BUNG MOKTAR BIN RADIN ,0.0,0,0,0.0,0,0,4330.0,1.0,0.0,0.0,33072.0,BN-UMNO,GE14,DATO ' SRI MOKTAR BIN RADIN,9478.0,0.775,19420.0,14465.0,,4987.0,UMNO,WARISAN,1.0,0.0,0.0,28730.0,1957.0,210.0,51.0,1383.0,24847.0,279.0,3.0,14944.0,13786.0,12573.0,16157.0,12116.0,44773.0,0.0,217.0,44556.0,26605.0,0.594,307.0,0.007,17254.0,0.385,0.0,0.0,0.0,607.0,607.0,0.739,15887.0,16632.0,9912.0,3366.0,23279.0,12250.0,5878.0,26645.0,18128.0,49157.0,0.0,192.0,48965.0,31289.0,326.0,17193.0,0.0,0.0,0.0,349.0,349.0,25312.0,23845.0,28186.0,0.573,20971.0,0.427,3032.0,24714.0,13730.0,6351.0,31310.0,11427.0,10789.0,5402.0,3692.0,298.0,298.0,291.0,285.0
SABAH,PARLIMEN,188.0,188 LAHAD DATU,,31.0,0.59,GE15,WARISAN,MOHAMMAD YUSOF APDAL,22740.0, UMNO,MAIZATUL AKMAM BT HJ ALAWI ,8289.0, DAP,SIA YU HOCK ,0.0,0,0,4376.0,0.0,0.0,0.0,47901.0,WARISAN,GE14,MOHAMADDIN BIN KETAPI,6401.0,0.727,35994.0,16951.0,1431.0,23352.0,UMNO,WARISAN,0.0,0.0,0.0,60942.0,7323.0,6731.0,495.0,6161.0,39558.0,670.0,4.0,31644.0,29298.0,27960.0,32982.0,19373.0,100256.0,0.0,1773.0,98483.0,80853.0,0.806,9152.0,0.091,7791.0,0.078,0.0,0.0,0.0,2460.0,2460.0,0.478,23454.0,41209.0,23081.0,8026.0,54795.0,25590.0,11845.0,62821.0,37435.0,108439.0,0.0,1815.0,106624.0,89546.0,9319.0,7214.0,0.0,0.0,0.0,2360.0,2360.0,56017.0,52422.0,65271.0,0.602,43168.0,0.398,6761.0,57974.0,28238.0,13379.0,49952.0,18325.0,19397.0,7590.0,4640.0,496.0,496.0,470.0,442.0
SABAH,PARLIMEN,189.0,189 SEMPORNA,,32.0,0.554,GE15,WARISAN,MOHD SHAFIE APDAL,0.0,0,0,0.0, PKR,ARASTAM BIN PANDOROG ,0.0,0,0,20810.0,0.0,0.0,0.0,17721.0,WARISAN,GE14,MOHD SHAFIE BIN APDAL,20674.0,0.717,26402.0,6135.0,384.0,26809.0,UMNO,WARISAN,0.0,0.0,0.0,48248.0,3391.0,849.0,154.0,1075.0,42599.0,172.0,8.0,23535.0,24713.0,21318.0,26930.0,17038.0,72169.0,0.0,937.0,71232.0,69710.0,0.966,1097.0,0.015,769.0,0.011,0.0,0.0,0.0,593.0,593.0,0.246,5051.0,25491.0,16397.0,6008.0,36653.0,20371.0,9137.0,42661.0,29508.0,78524.0,0.0,1384.0,77140.0,76268.0,1107.0,548.0,0.0,0.0,0.0,601.0,601.0,39147.0,39377.0,46005.0,0.586,32519.0,0.414,5161.0,39316.0,21995.0,9470.0,41779.0,15707.0,18007.0,5097.0,2968.0,481.0,481.0,461.0,405.0
